List-ID,image_score,n_ratings,Strassenname,Name
330,2.25,8,Stegerwaldstrasse_65929,Stegerwaldstrasse_65929.jpeg
331,2.0,6,Deutschherrnbruecke_60594,Deutschherrnbruecke_60594.jpeg
332,2.6666666666666665,3,Eiserner_Steg_60594,Eiserner_Steg_60594.jpeg
333,1.0,4,Giessener_Strasse_60435,Giessener_Strasse_60435.jpeg
334,2.25,4,Herzogstrasse_60528,Herzogstrasse_60528.jpeg
335,2.4,5,Ossietzkystrasse_60598,Ossietzkystrasse_60598.jpeg
336,1.375,8,Camberger_Strasse_60327,Camberger_Strasse_60327.jpeg
337,2.0,3,Max-Hirsch-Strasse_60386,Max-Hirsch-Strasse_60386.jpeg
338,1.7142857142857142,7,Hermann-Brill-Strasse_65931,Hermann-Brill-Strasse_65931.jpeg
339,2.25,4,Laerchenstrasse_65933,Laerchenstrasse_65933.jpeg
340,2.5454545454545454,11,Birkenweg_60486,Birkenweg_60486.jpeg
341,1.6666666666666667,9,Alt-Zeilsheim_65931,Alt-Zeilsheim_65931.jpeg
342,1.0,3,Offenbacher_Landstrasse_60599,Offenbacher_Landstrasse_60599.jpeg
343,2.4,5,Praechterstrasse_60431,Praechterstrasse_60431.jpeg
344,2.0,5,Jaspertstrasse_60435,Jaspertstrasse_60435.jpeg
345,2.125,8,Ilkenhansstrasse_60433,Ilkenhansstrasse_60433.jpeg
346,2.375,8,Fritzlarer_Strasse_60487,Fritzlarer_Strasse_60487.jpeg
347,1.6,5,Vogelweidstrasse_60596,Vogelweidstrasse_60596.jpeg
348,2.0,3,Heinrich-Lanz-Allee_60437,Heinrich-Lanz-Allee_60437.jpeg
349,1.5,4,Ferdinand-Schrey-Weg_60598,Ferdinand-Schrey-Weg_60598.jpeg
350,2.3333333333333335,6,Wed_65929,Wed_65929.jpeg
351,2.142857142857143,14,Unterlindau_60323,Unterlindau_60323.jpeg
352,1.8,5,Eschersheimer_Landstrasse_60322,Eschersheimer_Landstrasse_60322.jpeg
353,1.0,4,Manskopfstrasse_60486,Manskopfstrasse_60486.jpeg
354,2.6,5,Am_Seckbacher_Preul_60389,Am_Seckbacher_Preul_60389.jpeg
355,1.5,8,Kandelstrasse_60528,Kandelstrasse_60528.jpeg
356,2.3333333333333335,3,Am_Weidenbaum_65933,Am_Weidenbaum_65933.jpeg
357,2.4,5,Baseler_Strasse_60329,Baseler_Strasse_60329.jpeg
358,1.8333333333333333,6,Schottener_Strasse_60435,Schottener_Strasse_60435.jpeg
359,2.375,8,An_der_Rosenkranzkirche_60389,An_der_Rosenkranzkirche_60389.jpeg
360,1.8333333333333333,12,Loreleistrasse_65929,Loreleistrasse_65929.jpeg
361,2.0,6,Hofeckweg_60320,Hofeckweg_60320.jpeg
362,2.6666666666666665,6,Rechneigrabenstrasse_60311,Rechneigrabenstrasse_60311.jpeg
363,1.6666666666666667,3,Martin-Elsaesser-Weg_60314,Martin-Elsaesser-Weg_60314.jpeg
364,1.7777777777777777,9,Muehlwehrstrasse_60488,Muehlwehrstrasse_60488.jpeg
365,2.5,4,Iselinstrasse_60386,Iselinstrasse_60386.jpeg
366,1.4444444444444444,9,An_der_alten_Ziegelei_60437,An_der_alten_Ziegelei_60437.jpeg
367,2.2,5,Wendelsplatz_60598,Wendelsplatz_60598.jpeg
368,2.3333333333333335,9,Am_Eschbachtal_60437,Am_Eschbachtal_60437.jpeg
369,1.1428571428571428,7,Alter_Gerichtsplatz_60438,Alter_Gerichtsplatz_60438.jpeg
370,1.5714285714285714,7,Zeppelinpark_60486,Zeppelinpark_60486.jpeg
371,1.3,10,Haenggasse_60529,Haenggasse_60529.jpeg
372,2.75,4,Metzstrasse_60487,Metzstrasse_60487.jpeg
373,3.0,2,Hohenstaufenstrasse_60327,Hohenstaufenstrasse_60327.jpeg
374,1.1666666666666667,6,Heidelbachstrasse_60385,Heidelbachstrasse_60385.jpeg
375,1.7142857142857142,7,Woersdorfer_Strasse_60326,Woersdorfer_Strasse_60326.jpeg
376,1.1666666666666667,6,Paquetstrasse_60431,Paquetstrasse_60431.jpeg
377,2.0,3,Im_Fueldchen_60489,Im_Fueldchen_60489.jpeg
378,1.375,8,Okrifteler_Strasse_65931,Okrifteler_Strasse_65931.jpeg
379,1.0,3,Schaefers_Gaerten_60431,Schaefers_Gaerten_60431.jpeg
380,1.3333333333333333,3,Weiherstrasse_60314,Weiherstrasse_60314.jpeg
381,1.3,10,Alte_Rothofstrasse_60313,Alte_Rothofstrasse_60313.jpeg
382,3.0,9,Braunschweiger_Weg_65931,Braunschweiger_Weg_65931.jpeg
383,1.6666666666666667,6,Koernerstrasse_60322,Koernerstrasse_60322.jpeg
384,1.5,2,In_den_Schafgaerten_60437,In_den_Schafgaerten_60437.jpeg
385,1.6,5,Kniebisstrasse_60528,Kniebisstrasse_60528.jpeg
386,2.5,6,Wilhelmshoeher_Strasse_60389,Wilhelmshoeher_Strasse_60389.jpeg
388,2.5,6,Wilhelm-Roser-Weg_65929,Wilhelm-Roser-Weg_65929.jpeg
389,2.1,10,Dalbergstrasse_65929,Dalbergstrasse_65929.jpeg
390,1.875,8,August-Schanz-Strasse_60433,August-Schanz-Strasse_60433.jpeg
391,2.25,8,Ludwigsburger_Weg_65931,Ludwigsburger_Weg_65931.jpeg
392,1.875,8,Schadowstrasse_60596,Schadowstrasse_60596.jpeg
393,1.2,5,Porzellanhofstrasse_60313,Porzellanhofstrasse_60313.jpeg
394,2.2857142857142856,7,Strassheimstrasse_60596,Strassheimstrasse_60596.jpeg
395,1.4545454545454546,11,Steinkleestrasse_60435,Steinkleestrasse_60435.jpeg
396,1.8333333333333333,6,Florianweg_60388,Florianweg_60388.jpeg
397,2.8333333333333335,6,Am_Sandberg_60599,Am_Sandberg_60599.jpeg
398,1.875,8,Basaltstrasse_60487,Basaltstrasse_60487.jpeg
399,2.2857142857142856,7,Unterer_Kalbacher_Weg_60437,Unterer_Kalbacher_Weg_60437.jpeg
400,2.0,1,Klingenweg_60388,Klingenweg_60388.jpeg
401,2.0,5,Zillestrasse_60488,Zillestrasse_60488.jpeg
402,3.0,7,Osthafenplatz_60314,Osthafenplatz_60314.jpeg
403,2.1,10,Bruchfeldplatz_60528,Bruchfeldplatz_60528.jpeg
404,1.5,6,Gerbermuehlstrasse_60599,Gerbermuehlstrasse_60599.jpeg
405,1.5,6,Christiane-Vulpius-Strasse_60438,Christiane-Vulpius-Strasse_60438.jpeg
406,2.25,4,Reuterweg_60323,Reuterweg_60323.jpeg
407,2.1666666666666665,6,Oeserstrasse_65934,Oeserstrasse_65934.jpeg
408,0.8571428571428571,7,Kleine_Brueckenstrasse_60594,Kleine_Brueckenstrasse_60594.jpeg
409,1.7777777777777777,9,Dietrich-Bonhoeffer-Weg_60389,Dietrich-Bonhoeffer-Weg_60389.jpeg
410,2.5555555555555554,9,Im_Doerner_60388,Im_Doerner_60388.jpeg
411,2.0,8,Frauensteinstrasse_60322,Frauensteinstrasse_60322.jpeg
412,2.2857142857142856,7,Boehmerstrasse_60322,Boehmerstrasse_60322.jpeg
413,2.6666666666666665,9,Am_Steinberg_60437,Am_Steinberg_60437.jpeg
414,1.6666666666666667,6,Zentmarkweg_60489,Zentmarkweg_60489.jpeg
415,2.0,6,Ambronenpfad_65929,Ambronenpfad_65929.jpeg
416,1.8333333333333333,6,Brommstrasse_60320,Brommstrasse_60320.jpeg
417,2.142857142857143,7,Max-Quarck-Strasse_60596,Max-Quarck-Strasse_60596.jpeg
418,3.0,5,Merianplatz_60316,Merianplatz_60316.jpeg
419,1.1428571428571428,7,Cretzschmarstrasse_60487,Cretzschmarstrasse_60487.jpeg
420,2.3333333333333335,6,Elisabethenplatz_60486,Elisabethenplatz_60486.jpeg
421,2.5,8,Treisberger_Strasse_60439,Treisberger_Strasse_60439.jpeg
422,2.0,5,Ludwig-Scriba-Strasse_65929,Ludwig-Scriba-Strasse_65929.jpeg
423,1.5,10,Melemstrasse_60322,Melemstrasse_60322.jpeg
424,2.375,8,Beunestrasse_65934,Beunestrasse_65934.jpeg
425,2.2857142857142856,7,Bolongarostrasse_65929,Bolongarostrasse_65929.jpeg
426,2.6,5,Marschnerstrasse_60318,Marschnerstrasse_60318.jpeg
427,2.5,2,Zehntgasse_60529,Zehntgasse_60529.jpeg
428,1.5,2,Weserstrasse_60329,Weserstrasse_60329.jpeg
429,1.1428571428571428,7,Floersheimer_Strasse_60326,Floersheimer_Strasse_60326.jpeg
430,1.6666666666666667,9,Sondershausenstrasse_60326,Sondershausenstrasse_60326.jpeg
431,1.8571428571428572,7,Kiebitzpfad_65933,Kiebitzpfad_65933.jpeg
432,2.7,10,Zum_Erlengrund_60437,Zum_Erlengrund_60437.jpeg
433,2.0,4,Saarbruecker_Strasse_60529,Saarbruecker_Strasse_60529.jpeg
434,1.0,8,Grosse_Bockenheimer_Strasse_(Fressgass´)_60313,Grosse_Bockenheimer_Strasse_(Fressgass´)_60313.jpeg
435,2.25,8,Gladenbacher_Weg_60489,Gladenbacher_Weg_60489.jpeg
436,2.25,4,Zum_Schaeferkoeppel_60437,Zum_Schaeferkoeppel_60437.jpeg
437,2.0,3,Schweizer_Platz_60594,Schweizer_Platz_60594.jpeg
438,1.0,2,Glaserstrasse_60599,Glaserstrasse_60599.jpeg
439,1.1666666666666667,6,Schmalkaldener_Strasse_65929,Schmalkaldener_Strasse_65929.jpeg
440,2.5,12,Im_Teller_60599,Im_Teller_60599.jpeg
441,2.0,5,Ludwig-Reinheimer-Strasse_60439,Ludwig-Reinheimer-Strasse_60439.jpeg
442,1.0,4,Schmickbruecke_60314,Schmickbruecke_60314.jpeg
443,2.25,4,Birsteiner_Strasse_60386,Birsteiner_Strasse_60386.jpeg
444,1.4,5,Nieder_Kirchweg_65934,Nieder_Kirchweg_65934.jpeg
445,2.5,4,Dunckerstrasse_60386,Dunckerstrasse_60386.jpeg
446,2.2857142857142856,7,Schoenecker_Strasse_60388,Schoenecker_Strasse_60388.jpeg
447,1.2,5,Rothschildpark_60323,Rothschildpark_60323.jpeg
448,1.625,8,Auf_dem_Gleichen_65934,Auf_dem_Gleichen_65934.jpeg
449,2.3636363636363638,11,Gagernstrasse_60385,Gagernstrasse_60385.jpeg
450,2.3333333333333335,3,Feststrasse_60316,Feststrasse_60316.jpeg
451,3.3333333333333335,3,Hofgartenweg_60389,Hofgartenweg_60389.jpeg
452,1.7142857142857142,7,Riedstrasse_60388,Riedstrasse_60388.jpeg
453,1.3333333333333333,9,Am_Jessenapfel_60435,Am_Jessenapfel_60435.jpeg
454,1.5,6,Hoffeldstrasse_60599,Hoffeldstrasse_60599.jpeg
455,2.0,7,Bruehlstrasse_60439,Bruehlstrasse_60439.jpeg
456,2.4444444444444446,9,Francstrasse_60320,Francstrasse_60320.jpeg
457,1.8,10,Westenbergerstrasse_65931,Westenbergerstrasse_65931.jpeg
458,1.5,4,Kalbaecher_Gasse_(Fressgass')_60313,Kalbaecher_Gasse_(Fressgass')_60313.jpeg
459,2.2,5,Falltorstrasse_60385,Falltorstrasse_60385.jpeg
460,2.0,5,Schaubstrasse_60596,Schaubstrasse_60596.jpeg
461,1.4,5,Georg-Treser-Strasse_60599,Georg-Treser-Strasse_60599.jpeg
462,2.4,5,Sulzbacher_Strasse_60326,Sulzbacher_Strasse_60326.jpeg
463,1.8,5,Annabergstrasse_65931,Annabergstrasse_65931.jpeg
464,2.1666666666666665,6,Wildunger_Strasse_60487,Wildunger_Strasse_60487.jpeg
465,1.7142857142857142,7,Grafenstrasse_60433,Grafenstrasse_60433.jpeg
466,1.5714285714285714,7,Im_Vogelsgesang_60488,Im_Vogelsgesang_60488.jpeg
467,2.375,8,Horst-Schulmann-Strasse_60314,Horst-Schulmann-Strasse_60314.jpeg
468,2.4,5,Klarastrasse_60433,Klarastrasse_60433.jpeg
469,2.4,5,Fuerstenbergerstrasse_60323,Fuerstenbergerstrasse_60323.jpeg
470,2.5,6,Oeder_Weg_60318,Oeder_Weg_60318.jpeg
471,1.25,4,Paul-Heyse-Strasse_60431,Paul-Heyse-Strasse_60431.jpeg
472,1.6666666666666667,6,Stoltzestrasse_60311,Stoltzestrasse_60311.jpeg
473,2.6,5,In_der_Au_60489,In_der_Au_60489.jpeg
474,2.2,15,Melsunger_Strasse_60389,Melsunger_Strasse_60389.jpeg
475,1.5,4,Trakehner_Strasse_60487,Trakehner_Strasse_60487.jpeg
476,1.3636363636363635,11,Ammelburgstrasse_60320,Ammelburgstrasse_60320.jpeg
477,1.75,4,Schliemannweg_60435,Schliemannweg_60435.jpeg
478,2.0,3,Querstrasse_60322,Querstrasse_60322.jpeg
479,2.142857142857143,7,Muensterer_Strasse_60326,Muensterer_Strasse_60326.jpeg
480,2.4,5,Scheidswaldstrasse_60385,Scheidswaldstrasse_60385.jpeg
481,2.4,5,Konstablerwache_60313,Konstablerwache_60313.jpeg
482,2.6,5,Taunustor_60310,Taunustor_60310.jpeg
483,1.0,4,Robert-Schnitzer-Strasse_65929,Robert-Schnitzer-Strasse_65929.jpeg
484,3.142857142857143,7,Biedenkopfer_Weg_60489,Biedenkopfer_Weg_60489.jpeg
485,1.0,6,Scherbiusstrasse_60486,Scherbiusstrasse_60486.jpeg
486,2.875,8,Goetheplatz_60311,Goetheplatz_60311.jpeg
487,2.0,6,Im_Woerth_60433,Im_Woerth_60433.jpeg
488,1.1666666666666667,6,Haeuser_Gasse_60487,Haeuser_Gasse_60487.jpeg
489,2.4,5,Darmstaedter_Landstrasse_60594,Darmstaedter_Landstrasse_60594.jpeg
490,1.1666666666666667,6,Kurfuerstenplatz_60486,Kurfuerstenplatz_60486.jpeg
491,1.9,10,Unter_den_Buchen_60596,Unter_den_Buchen_60596.jpeg
492,2.0,8,Rossbachstrasse_60488,Rossbachstrasse_60488.jpeg
493,2.2,10,Adam-Opel-Strasse_60386,Adam-Opel-Strasse_60386.jpeg
494,2.7777777777777777,9,Am_Muehlgarten_60431,Am_Muehlgarten_60431.jpeg
495,2.0,4,Eltviller_Strasse_65936,Eltviller_Strasse_65936.jpeg
496,2.5,2,Sudermannstrasse_60431,Sudermannstrasse_60431.jpeg
497,1.5,2,Carl-Benz-Strasse_60314,Carl-Benz-Strasse_60314.jpeg
498,2.0,5,Philippsruher_Strasse_60314,Philippsruher_Strasse_60314.jpeg
499,1.5,6,An_der_Pfarrwiese_60437,An_der_Pfarrwiese_60437.jpeg
500,2.6666666666666665,3,Leo-Gans-Strasse_60386,Leo-Gans-Strasse_60386.jpeg
501,2.5,4,Eckenheimer_Landstrasse_60435,Eckenheimer_Landstrasse_60435.jpeg
502,1.6,5,Riedbergplatz_60438,Riedbergplatz_60438.jpeg
503,1.4,5,Kransberger_Weg_60439,Kransberger_Weg_60439.jpeg
504,1.7142857142857142,7,Fleischergasse_60487,Fleischergasse_60487.jpeg
505,1.4,5,Elbinger_Strasse_60487,Elbinger_Strasse_60487.jpeg
506,2.0,7,Merziger_Weg_60529,Merziger_Weg_60529.jpeg
507,1.3,10,Muthesiusweg_60488,Muthesiusweg_60488.jpeg
508,2.6666666666666665,3,Am_Alten_Volkshaus_60386,Am_Alten_Volkshaus_60386.jpeg
509,1.0909090909090908,11,Voltenseestrasse_60388,Voltenseestrasse_60388.jpeg
510,3.6,5,Grosse_Eschenheimer_Strasse_60313,Grosse_Eschenheimer_Strasse_60313.jpeg
511,1.0,11,Alt-Kalbach_60437,Alt-Kalbach_60437.jpeg
512,2.3333333333333335,6,Eichwaldstrasse_60389,Eichwaldstrasse_60389.jpeg
513,1.5714285714285714,7,Kurfuerstenstrasse_60486,Kurfuerstenstrasse_60486.jpeg
514,1.0,5,François-Mitterrand-Platz_60329,François-Mitterrand-Platz_60329.jpeg
515,2.3333333333333335,9,Niederurseler_Landstrasse_60439,Niederurseler_Landstrasse_60439.jpeg
516,1.8888888888888888,9,Oberweg_60318,Oberweg_60318.jpeg
517,1.3333333333333333,6,Juchostrasse_60385,Juchostrasse_60385.jpeg
518,3.0,5,Wolfshohl_60437,Wolfshohl_60437.jpeg
519,1.0,5,Mahraeckerstrasse_60431,Mahraeckerstrasse_60431.jpeg
520,2.2,5,Martin-Luther-Strasse_60389,Martin-Luther-Strasse_60389.jpeg
521,2.2857142857142856,7,Emser_Bruecke_60486,Emser_Bruecke_60486.jpeg
522,1.6,5,Heinz-Saalig-Weg_60386,Heinz-Saalig-Weg_60386.jpeg
523,2.0,7,Feldbergstrasse_60323,Feldbergstrasse_60323.jpeg
524,1.0,3,Laenderweg_60599,Laenderweg_60599.jpeg
525,1.8,5,Martin-Henrich-Anlage_60529,Martin-Henrich-Anlage_60529.jpeg
526,1.2,5,Mittelseestrasse_60386,Mittelseestrasse_60386.jpeg
527,3.142857142857143,7,Paul-Ehrlich-Strasse_60596,Paul-Ehrlich-Strasse_60596.jpeg
528,1.75,8,Augrabenweg_65929,Augrabenweg_65929.jpeg
529,1.1666666666666667,6,Gerstweg_60528,Gerstweg_60528.jpeg
530,1.2,10,Carl-Benz-Strasse_60386,Carl-Benz-Strasse_60386.jpeg
531,1.8,5,Max-Reger-Strasse_60598,Max-Reger-Strasse_60598.jpeg
532,1.2,5,Alt-Nied_65934,Alt-Nied_65934.jpeg
533,2.2,5,Frankensteiner_Strasse_60594,Frankensteiner_Strasse_60594.jpeg
534,1.8,10,Goetheplatz_60313,Goetheplatz_60313.jpeg
535,3.0,4,Koselstrasse_60318,Koselstrasse_60318.jpeg
536,1.5,2,Schwanheimer_Bruecke_65934,Schwanheimer_Bruecke_65934.jpeg
537,1.8333333333333333,6,Heinrich-Roessler-Strasse_60433,Heinrich-Roessler-Strasse_60433.jpeg
538,1.6363636363636365,11,Kastellstrasse_60439,Kastellstrasse_60439.jpeg
539,2.3333333333333335,3,Gemuendener_Strasse_60599,Gemuendener_Strasse_60599.jpeg
540,2.6666666666666665,3,Kronthaler_Strasse_60326,Kronthaler_Strasse_60326.jpeg
541,1.75,8,Auf_dem_Muehlberg_60599,Auf_dem_Muehlberg_60599.jpeg
542,1.25,4,Musikantenweg_60316,Musikantenweg_60316.jpeg
543,1.5,4,Kilianstaedter_Strasse_60386,Kilianstaedter_Strasse_60386.jpeg
544,2.3333333333333335,9,Zum_Pfarrturm_60311,Zum_Pfarrturm_60311.jpeg
545,2.25,4,Heinrich-Limpert-Weg_60599,Heinrich-Limpert-Weg_60599.jpeg
546,1.5714285714285714,7,Mithrasstrasse_60439,Mithrasstrasse_60439.jpeg
547,2.3333333333333335,6,Blankenburger_Weg_65931,Blankenburger_Weg_65931.jpeg
548,1.75,4,Lyoner_Strasse_60528,Lyoner_Strasse_60528.jpeg
549,2.0,6,Robert-Mayer-Strasse_60325,Robert-Mayer-Strasse_60325.jpeg
550,2.6666666666666665,6,Elbestrasse_60329,Elbestrasse_60329.jpeg
551,1.7142857142857142,7,Barckhausstrasse_60325,Barckhausstrasse_60325.jpeg
552,3.0,8,Autogenstrasse_65933,Autogenstrasse_65933.jpeg
553,2.8,5,Kranichsteiner_Strasse_60598,Kranichsteiner_Strasse_60598.jpeg
554,1.6,5,Brossstrasse_60487,Brossstrasse_60487.jpeg
555,1.6666666666666667,6,Zeilweg_60439,Zeilweg_60439.jpeg
556,1.8,5,Waidmannstrasse_60596,Waidmannstrasse_60596.jpeg
557,2.5714285714285716,7,Am_Weimarfloss_60431,Am_Weimarfloss_60431.jpeg
558,2.6666666666666665,6,Breitlacherstrasse_60489,Breitlacherstrasse_60489.jpeg
559,2.0,8,An_den_Weiden_60433,An_den_Weiden_60433.jpeg
560,2.2857142857142856,7,Kaulbachstrasse_60594,Kaulbachstrasse_60594.jpeg
561,1.4285714285714286,7,Birkholzweg_60433,Birkholzweg_60433.jpeg
562,2.4,5,Wildenbruchstrasse_60431,Wildenbruchstrasse_60431.jpeg
563,2.375,8,Im_Ziegelfeld_65934,Im_Ziegelfeld_65934.jpeg
564,1.0,2,Nell-Breuning-Strasse_60596,Nell-Breuning-Strasse_60596.jpeg
565,1.75,8,Friedberger_Platz_60316,Friedberger_Platz_60316.jpeg
566,2.142857142857143,7,Moselstrasse_60329,Moselstrasse_60329.jpeg
567,1.5,6,ueber_der_Heiern_60437,ueber_der_Heiern_60437.jpeg
568,3.5714285714285716,7,Eschenbachstrasse_60596,Eschenbachstrasse_60596.jpeg
569,1.3,10,Ludwig-Tieck-Strasse_60431,Ludwig-Tieck-Strasse_60431.jpeg
570,1.0,9,Poststrasse_60329,Poststrasse_60329.jpeg
571,1.6,5,Hammarskjoeldring_60439,Hammarskjoeldring_60439.jpeg
572,1.4,5,Lahnstrasse_60326,Lahnstrasse_60326.jpeg
573,2.5,2,Strasse_zur_Internationalen_Schule_65931,Strasse_zur_Internationalen_Schule_65931.jpeg
574,2.4285714285714284,7,Am_Graben_60529,Am_Graben_60529.jpeg
575,2.090909090909091,11,Mark-Aurel-Strasse_60439,Mark-Aurel-Strasse_60439.jpeg
576,1.8888888888888888,9,An_der_Rotterdamer_Werft_60327,An_der_Rotterdamer_Werft_60327.jpeg
577,2.0,2,Alpenroder_Strasse_65936,Alpenroder_Strasse_65936.jpeg
578,1.5,6,Eckenheimer_Schulstrasse_60435,Eckenheimer_Schulstrasse_60435.jpeg
579,1.375,8,Lerchesbergring_60598,Lerchesbergring_60598.jpeg
580,3.0,14,Speckgasse_60599,Speckgasse_60599.jpeg
581,1.8571428571428572,7,Lorsbacher_Strasse_60326,Lorsbacher_Strasse_60326.jpeg
582,1.8333333333333333,6,Osthafenbruecke_60599,Osthafenbruecke_60599.jpeg
583,2.5,6,In_der_Kruemm_65934,In_der_Kruemm_65934.jpeg
584,1.3333333333333333,6,Johann-Klotz-Strasse_60528,Johann-Klotz-Strasse_60528.jpeg
585,1.125,8,Cohausenstrasse_60439,Cohausenstrasse_60439.jpeg
586,2.7142857142857144,7,Westhafenplatz_60327,Westhafenplatz_60327.jpeg
587,1.1666666666666667,6,Am_Lindenbaum_60433,Am_Lindenbaum_60433.jpeg
588,2.3333333333333335,6,Junghofstrasse_60315,Junghofstrasse_60315.jpeg
589,2.6666666666666665,3,Luzernenweg_60433,Luzernenweg_60433.jpeg
590,2.8333333333333335,6,Im_Heimgarten_60389,Im_Heimgarten_60389.jpeg
591,2.3333333333333335,3,Hessenplatz_60487,Hessenplatz_60487.jpeg
592,1.75,4,Bleiweissstrasse_60599,Bleiweissstrasse_60599.jpeg
593,1.8333333333333333,6,Fahrgasse_60311,Fahrgasse_60311.jpeg
594,1.4285714285714286,7,Niederbornstrasse_60435,Niederbornstrasse_60435.jpeg
595,2.625,8,Im_Winkel_60388,Im_Winkel_60388.jpeg
596,1.1428571428571428,7,An_der_Oberpforte_60388,An_der_Oberpforte_60388.jpeg
597,2.0,6,Haingasse_60388,Haingasse_60388.jpeg
598,2.0,6,Leonhardskirchhof_60311,Leonhardskirchhof_60311.jpeg
599,2.0,6,Vogtstrasse_60322,Vogtstrasse_60322.jpeg
600,2.0,9,Greifstrasse_60486,Greifstrasse_60486.jpeg
601,2.125,8,Schoenstrasse_60327,Schoenstrasse_60327.jpeg
602,1.5,2,An_der_Dammheide_60486,An_der_Dammheide_60486.jpeg
603,2.5,6,Hans-Burggraf-Anlage_60431,Hans-Burggraf-Anlage_60431.jpeg
604,3.0,6,Schmittener_Strasse_60489,Schmittener_Strasse_60489.jpeg
605,2.3333333333333335,9,Klimsch-Anlage_60320,Klimsch-Anlage_60320.jpeg
606,2.142857142857143,7,Enge_Gasse_60433,Enge_Gasse_60433.jpeg
607,1.6,5,Unter_den_Eschen_60596,Unter_den_Eschen_60596.jpeg
608,2.2857142857142856,7,Hedderichstrasse_60594,Hedderichstrasse_60594.jpeg
609,1.875,8,Apoldaer_Weg_65931,Apoldaer_Weg_65931.jpeg
610,2.0,7,Duesseldorfer_Strasse_60329,Duesseldorfer_Strasse_60329.jpeg
611,2.0,3,Neuer_Weg_60388,Neuer_Weg_60388.jpeg
612,1.7777777777777777,9,Woerbachstrasse_60439,Woerbachstrasse_60439.jpeg
613,2.0,3,Klueberstrasse_60325,Klueberstrasse_60325.jpeg
614,2.3333333333333335,3,Karoline-Veith-Strasse_60486,Karoline-Veith-Strasse_60486.jpeg
615,2.111111111111111,9,An_der_Steinmuehle_65934,An_der_Steinmuehle_65934.jpeg
616,2.3333333333333335,6,Allerheiligentor_60311,Allerheiligentor_60311.jpeg
617,2.2,5,Hochfeldstrasse_60437,Hochfeldstrasse_60437.jpeg
618,2.3333333333333335,9,Werner-Bockelmann-Strasse_65934,Werner-Bockelmann-Strasse_65934.jpeg
619,2.5,2,Rumpenheimer_Strasse_60388,Rumpenheimer_Strasse_60388.jpeg
620,1.6666666666666667,9,Stefan-Zweig-Strasse_60431,Stefan-Zweig-Strasse_60431.jpeg
621,2.1666666666666665,6,Oberfeldstrasse_60439,Oberfeldstrasse_60439.jpeg
622,2.0,3,Clementineweg_60385,Clementineweg_60385.jpeg
623,1.4444444444444444,9,Weckmarkt_60311,Weckmarkt_60311.jpeg
624,2.142857142857143,7,Ginnheimer_Hohl_60431,Ginnheimer_Hohl_60431.jpeg
625,1.1666666666666667,6,Strasse_der_Nationen_60327,Strasse_der_Nationen_60327.jpeg
626,2.3333333333333335,3,An_der_Wildhube_60529,An_der_Wildhube_60529.jpeg
627,1.7142857142857142,7,Karl-von-Drais-Strasse_60435,Karl-von-Drais-Strasse_60435.jpeg
628,1.8571428571428572,7,Kleinschmidtstrasse_60431,Kleinschmidtstrasse_60431.jpeg
629,2.0,5,An_der_Faehre_65933,An_der_Faehre_65933.jpeg
630,2.0,4,Karl-Schueler-Weg_65929,Karl-Schueler-Weg_65929.jpeg
631,2.6666666666666665,6,Im_Nardholz_60433,Im_Nardholz_60433.jpeg
632,1.3333333333333333,6,Fritschengaesschen_60594,Fritschengaesschen_60594.jpeg
633,1.5714285714285714,7,Fleckenbuehlstrasse_60437,Fleckenbuehlstrasse_60437.jpeg
634,2.0,7,Roentgenstrasse_60388,Roentgenstrasse_60388.jpeg
635,1.6666666666666667,3,Im_Burgfeld_60439,Im_Burgfeld_60439.jpeg
636,1.6666666666666667,3,Sigmund-Freud-Strasse_60435,Sigmund-Freud-Strasse_60435.jpeg
637,1.8,5,Espenstrasse_65933,Espenstrasse_65933.jpeg
638,2.4285714285714284,7,Am_Huehnerberg_65934,Am_Huehnerberg_65934.jpeg
639,1.8571428571428572,7,Kelkheimer_Strasse_60326,Kelkheimer_Strasse_60326.jpeg
640,2.0,3,Breidensteiner_Weg_60489,Breidensteiner_Weg_60489.jpeg
641,2.3846153846153846,13,Imkerweg_65931,Imkerweg_65931.jpeg
642,2.0,5,Alt-Praunheim_60488,Alt-Praunheim_60488.jpeg
643,3.0,5,Roemerberg_60311,Roemerberg_60311.jpeg
644,1.0,4,Homburger_Landstrasse_60435,Homburger_Landstrasse_60435.jpeg
645,1.7,10,Gickelgasse_60437,Gickelgasse_60437.jpeg
646,1.0,1,Wilhelm-Epstein-Strasse_60431,Wilhelm-Epstein-Strasse_60431.jpeg
647,1.4,5,Bertramswiese_60320,Bertramswiese_60320.jpeg
648,2.2,10,Frankenallee_60327,Frankenallee_60327.jpeg
649,1.75,4,Schwedenkronenplatz_60313,Schwedenkronenplatz_60313.jpeg
650,1.4,5,Daimlerstrasse_60314,Daimlerstrasse_60314.jpeg
651,1.8571428571428572,7,Erich-Ollenhauer-Ring_60439,Erich-Ollenhauer-Ring_60439.jpeg
652,3.0,4,Bilsteinweg_60435,Bilsteinweg_60435.jpeg
653,2.0,2,Porthstrasse_60435,Porthstrasse_60435.jpeg
654,2.7142857142857144,7,Schmidtbornstrasse_65934,Schmidtbornstrasse_65934.jpeg
655,3.0,2,Danneckerstrasse_60594,Danneckerstrasse_60594.jpeg
656,2.3333333333333335,3,Dahlmannstrasse_60385,Dahlmannstrasse_60385.jpeg
